-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2023,10,4,23,79.56,0.0,92.27,5.23,0.09
2023,10,5,0,81.5,0.0,92.21,4.88,356.6
2023,10,5,1,83.62,0.11,92.19,4.15,353.41
2023,10,5,2,88.12,0.07,92.21,3.15,345.03
2023,10,5,3,92.0,0.31,92.23,2.68,338.45
2023,10,5,4,94.75,0.11,92.26,2.33,347.03
2023,10,5,5,95.12,0.03,92.3,2.24,0.4
2023,10,5,6,90.56,0.05,92.36,2.47,7.08
2023,10,5,7,78.0,0.09,92.4,3.75,5.26
2023,10,5,8,62.44,0.3,92.48,5.43,333.58
2023,10,5,9,51.81,0.05,92.49,6.94,318.56
2023,10,5,10,46.06,0.1,92.42,7.84,314.96
2023,10,5,11,42.06,0.13,92.36,8.31,312.26
2023,10,5,12,39.5,0.15,92.31,8.31,306.09
2023,10,5,13,38.38,0.18,92.23,7.83,302.2
2023,10,5,14,38.5,0.24,92.16,7.67,300.22
2023,10,5,15,40.06,0.47,92.19,7.12,292.09
2023,10,5,16,48.88,0.38,92.22,4.24,283.86
2023,10,5,17,69.25,0.61,92.28,1.9,248.51
2023,10,5,18,78.44,1.21,92.37,2.43,189.43
2023,10,5,19,81.12,0.95,92.51,4.72,159.68
2023,10,5,20,90.0,0.19,92.62,5.8,132.54
2023,10,5,21,92.44,0.04,92.64,5.45,114.95
2023,10,5,22,92.75,0.01,92.65,4.45,112.7
2023,10,5,23,93.0,0.0,92.63,3.63,128.89
2023,10,6,0,93.19,0.0,92.62,4.05,146.4
2023,10,6,1,93.5,0.01,92.59,4.46,142.97
2023,10,6,2,94.0,0.01,92.57,4.29,129.98
2023,10,6,3,94.69,0.06,92.58,4.04,113.74
2023,10,6,4,95.44,0.19,92.63,3.62,99.06
2023,10,6,5,95.38,1.0,92.71,3.25,85.17
2023,10,6,6,93.5,0.92,92.8,3.41,66.66
2023,10,6,7,90.69,0.25,92.88,3.64,53.55
2023,10,6,8,87.56,0.09,92.9,3.27,45.58
2023,10,6,9,79.06,0.0,92.91,2.61,15.99
2023,10,6,10,69.44,0.0,92.93,3.25,336.64
2023,10,6,11,59.94,0.0,92.91,4.04,318.61
2023,10,6,12,51.25,0.01,92.82,4.42,306.95
2023,10,6,13,47.56,0.01,92.73,4.39,295.61
2023,10,6,14,46.25,0.01,92.65,3.91,288.54
2023,10,6,15,46.5,0.0,92.62,3.18,286.56
2023,10,6,16,50.19,0.0,92.63,2.14,286.32
2023,10,6,17,58.31,0.0,92.66,1.28,290.31
2023,10,6,18,53.94,0.0,92.7,0.3,7.5
2023,10,6,19,65.62,0.0,92.73,1.48,63.03
2023,10,6,20,75.44,0.0,92.78,2.34,55.89
2023,10,6,21,76.88,0.0,92.82,2.77,46.37
2023,10,6,22,76.56,0.0,92.83,2.97,38.05
2023,10,6,23,77.12,0.0,92.81,3.02,29.74
2023,10,7,0,78.5,0.0,92.75,2.97,20.01
2023,10,7,1,80.06,0.0,92.68,2.94,9.49
2023,10,7,2,80.44,0.0,92.64,3.14,8.01
2023,10,7,3,80.56,0.0,92.66,3.51,13.14
2023,10,7,4,82.0,0.0,92.67,3.83,11.42
2023,10,7,5,84.5,0.0,92.72,3.82,3.17
2023,10,7,6,81.88,0.0,92.79,4.69,359.81
2023,10,7,7,72.75,0.0,92.87,5.57,355.34
2023,10,7,8,59.31,0.0,92.95,7.16,344.37
2023,10,7,9,49.56,0.54,92.98,8.07,334.06
2023,10,7,10,45.5,0.81,92.97,8.21,327.99
2023,10,7,11,43.69,0.94,92.89,8.17,325.72
2023,10,7,12,43.12,1.05,92.8,7.99,324.48
2023,10,7,13,43.56,1.74,92.73,7.62,323.96
2023,10,7,14,46.94,4.55,92.69,6.91,323.6
2023,10,7,15,62.31,7.2,92.7,5.01,325.62
2023,10,7,16,76.25,9.5,92.74,3.87,328.52
2023,10,7,17,84.44,8.62,92.78,3.05,332.26
2023,10,7,18,89.5,3.95,92.81,2.59,333.9
2023,10,7,19,90.69,3.41,92.83,2.48,326.81
2023,10,7,20,92.88,3.18,92.87,2.03,301.49
2023,10,7,21,93.88,0.91,92.87,3.41,217.08
2023,10,7,22,94.44,0.14,92.94,6.58,177.68
2023,10,7,23,91.62,0.13,93.08,6.81,154.14
2023,10,8,0,90.5,0.22,93.11,6.48,144.87
2023,10,8,1,90.88,0.31,93.07,5.75,136.82
2023,10,8,2,91.38,0.2,92.99,5.16,131.32
2023,10,8,3,92.19,0.1,92.93,5.05,128.91
2023,10,8,4,93.31,0.09,92.89,4.81,125.75
2023,10,8,5,94.0,0.08,92.88,4.48,115.63
2023,10,8,6,92.88,0.06,92.9,4.42,106.0
2023,10,8,7,85.38,0.03,92.94,4.56,89.31
2023,10,8,8,73.88,0.04,92.94,4.39,63.48
2023,10,8,9,64.06,0.29,92.93,4.06,29.23
2023,10,8,10,59.19,1.01,92.91,3.68,359.88
2023,10,8,11,57.69,1.73,92.87,3.89,342.95
2023,10,8,12,58.75,2.73,92.8,4.6,334.22
2023,10,8,13,61.5,2.47,92.71,5.4,329.69
2023,10,8,14,67.12,1.89,92.65,5.37,327.72
2023,10,8,15,72.19,1.06,92.62,4.71,326.44
2023,10,8,16,79.06,0.71,92.63,3.65,324.58
2023,10,8,17,86.81,0.74,92.67,2.71,321.78
2023,10,8,18,91.56,0.74,92.71,2.2,322.07
2023,10,8,19,92.62,0.65,92.72,2.1,333.43
2023,10,8,20,93.19,0.45,92.73,2.18,350.1
2023,10,8,21,93.62,0.51,92.74,2.46,354.71
2023,10,8,22,93.75,0.66,92.7,3.03,355.13
2023,10,8,23,93.25,0.38,92.59,4.39,357.35
2023,10,9,0,94.44,0.22,92.55,4.65,348.16
2023,10,9,1,96.44,0.25,92.62,3.87,330.38
2023,10,9,2,96.56,1.66,92.66,4.39,317.31
2023,10,9,3,96.81,6.78,92.69,4.64,303.18
2023,10,9,4,97.56,11.08,92.74,3.73,294.47
2023,10,9,5,97.56,4.69,92.8,3.0,279.58
2023,10,9,6,96.88,1.38,92.88,2.73,269.02
2023,10,9,7,93.69,2.38,92.95,2.59,272.25
2023,10,9,8,90.06,2.53,93.0,2.68,285.74
2023,10,9,9,87.19,0.02,93.02,3.47,288.39
2023,10,9,10,83.06,0.04,93.01,4.0,278.08
2023,10,9,11,79.38,0.09,92.98,4.38,266.53
2023,10,9,12,75.62,0.12,92.94,4.65,252.9
2023,10,9,13,73.19,0.13,92.91,4.62,232.14
2023,10,9,14,72.56,0.09,92.91,4.55,205.95
2023,10,9,15,71.94,0.08,92.91,4.79,180.0
2023,10,9,16,73.19,0.05,92.94,5.2,161.62
2023,10,9,17,77.5,0.03,93.0,5.44,147.98
2023,10,9,18,83.25,0.02,93.08,5.52,139.36
2023,10,9,19,89.06,0.01,93.14,5.44,132.96
2023,10,9,20,92.69,0.01,93.21,4.93,130.56
2023,10,9,21,94.38,0.01,93.26,4.57,131.26
2023,10,9,22,95.44,0.01,93.28,4.45,132.37
2023,10,9,23,96.12,0.01,93.26,4.41,132.06
2023,10,10,0,96.5,0.01,93.21,4.38,129.79
2023,10,10,1,96.69,0.01,93.17,4.26,126.28
2023,10,10,2,96.31,0.01,93.13,4.31,123.83
2023,10,10,3,95.38,0.01,93.12,4.64,122.62
2023,10,10,4,95.31,0.01,93.15,4.73,121.48
2023,10,10,5,95.31,0.01,93.19,4.76,119.3
2023,10,10,6,93.19,0.01,93.25,5.23,116.79
2023,10,10,7,85.38,0.01,93.32,5.79,113.7
2023,10,10,8,75.12,0.0,93.35,5.51,111.21
2023,10,10,9,66.06,0.0,93.36,4.73,110.68
2023,10,10,10,58.69,0.0,93.34,3.93,113.41
2023,10,10,11,53.25,0.0,93.29,3.46,119.92
2023,10,10,12,49.94,0.0,93.21,3.25,128.27
2023,10,10,13,48.31,0.0,93.11,3.32,136.81
2023,10,10,14,48.19,0.0,93.01,3.66,140.98
2023,10,10,15,50.25,0.0,92.95,4.2,141.87
2023,10,10,16,55.0,0.0,92.94,5.02,141.38
2023,10,10,17,66.38,0.0,92.98,5.76,140.72
2023,10,10,18,79.56,0.01,93.05,6.77,136.97
2023,10,10,19,89.62,0.04,93.11,7.0,132.83
2023,10,10,20,92.69,0.04,93.16,6.67,128.05
2023,10,10,21,93.69,0.02,93.18,6.21,124.65
2023,10,10,22,93.94,0.02,93.18,5.86,120.43
2023,10,10,23,94.0,0.01,93.14,5.6,112.31
2023,10,11,0,95.31,0.02,93.08,5.0,106.23
2023,10,11,1,96.5,0.02,93.01,4.54,102.43
2023,10,11,2,97.0,0.02,92.96,4.06,97.41
2023,10,11,3,97.25,0.05,92.94,3.73,85.08
2023,10,11,4,97.38,0.06,92.95,3.34,67.15
2023,10,11,5,97.75,0.08,93.0,2.98,47.02
2023,10,11,6,95.94,0.05,93.05,3.53,32.07
2023,10,11,7,89.38,0.0,93.11,4.27,18.14
2023,10,11,8,77.19,0.0,93.14,4.55,1.97
2023,10,11,9,66.5,0.0,93.13,4.75,347.66
2023,10,11,10,59.81,0.0,93.08,4.81,337.44
2023,10,11,11,55.0,0.0,92.97,5.04,329.98
2023,10,11,12,51.62,0.0,92.82,5.32,325.24
2023,10,11,13,49.12,0.0,92.66,5.45,321.52
2023,10,11,14,47.69,0.0,92.58,5.18,315.0
2023,10,11,15,47.0,0.0,92.55,4.68,307.54
2023,10,11,16,50.88,0.0,92.55,3.65,299.2
2023,10,11,17,66.19,0.0,92.58,2.24,282.29
2023,10,11,18,71.75,0.0,92.62,1.97,258.56
2023,10,11,19,65.62,0.0,92.66,1.59,242.56
2023,10,11,20,63.19,0.0,92.73,1.17,226.62
2023,10,11,21,56.69,0.0,92.76,0.53,232.79
2023,10,11,22,58.44,0.0,92.74,0.93,340.8
2023,10,11,23,69.88,0.0,92.65,2.24,346.69
2023,10,12,0,77.75,0.0,92.56,3.01,343.59
2023,10,12,1,78.12,0.0,92.51,3.3,339.76
2023,10,12,2,78.12,0.0,92.45,3.39,339.47
2023,10,12,3,79.62,0.0,92.43,3.33,343.91
2023,10,12,4,82.38,0.0,92.44,3.25,357.25
2023,10,12,5,86.25,0.0,92.49,3.3,7.77
2023,10,12,6,83.56,0.0,92.54,3.99,11.97
2023,10,12,7,72.56,0.0,92.6,4.79,6.37
2023,10,12,8,63.12,0.1,92.58,5.39,358.17
2023,10,12,9,56.56,0.0,92.55,6.93,346.31
2023,10,12,10,52.88,0.01,92.53,7.87,336.79
2023,10,12,11,50.19,0.02,92.48,8.47,330.55
2023,10,12,12,48.0,0.04,92.39,8.83,324.44
2023,10,12,13,46.12,0.03,92.32,8.77,319.84
2023,10,12,14,45.81,0.01,92.28,8.04,314.72
2023,10,12,15,49.81,0.04,92.21,6.52,320.4
2023,10,12,16,56.06,0.63,92.09,6.14,326.41
2023,10,12,17,70.69,3.62,92.25,4.24,286.06
2023,10,12,18,86.44,4.32,92.47,4.07,238.9
2023,10,12,19,93.56,1.5,92.64,6.55,182.05
2023,10,12,20,90.81,0.27,92.74,6.86,153.35
2023,10,12,21,88.0,0.02,92.79,6.05,136.68
2023,10,12,22,88.44,0.04,92.78,5.48,128.34
2023,10,12,23,90.81,0.54,92.69,5.23,121.24
2023,10,13,0,92.38,2.5,92.62,4.64,124.84
2023,10,13,1,94.19,5.97,92.71,4.23,146.07
2023,10,13,2,95.12,4.47,92.75,4.9,151.19
2023,10,13,3,95.06,0.58,92.78,4.85,147.64
2023,10,13,4,94.44,0.06,92.84,4.59,135.41
2023,10,13,5,94.31,0.02,92.89,4.79,122.01
2023,10,13,6,93.19,0.02,92.89,5.27,117.93
2023,10,13,7,86.19,0.02,92.94,5.8,122.17
2023,10,13,8,76.81,0.03,92.99,5.08,126.38
2023,10,13,9,70.75,0.03,93.01,4.48,132.6
2023,10,13,10,66.31,0.04,93.02,4.19,141.06
2023,10,13,11,64.38,0.06,93.0,4.19,150.28
2023,10,13,12,63.38,0.07,92.98,4.55,159.39
2023,10,13,13,62.81,0.06,92.94,5.19,163.2
2023,10,13,14,63.38,0.04,92.93,5.94,160.02
2023,10,13,15,64.5,0.03,92.95,6.66,153.46
2023,10,13,16,66.81,0.02,92.98,7.05,144.83
2023,10,13,17,72.31,0.02,93.07,6.99,142.58
2023,10,13,18,80.5,0.01,93.17,6.75,142.24
2023,10,13,19,87.06,0.01,93.19,6.27,133.69
2023,10,13,20,90.31,0.01,93.21,6.12,133.09
2023,10,13,21,91.62,0.01,93.23,6.07,135.31
2023,10,13,22,92.12,0.01,93.23,5.91,136.13
2023,10,13,23,92.5,0.01,93.21,5.71,135.33
2023,10,14,0,92.81,0.01,93.2,5.54,134.2
2023,10,14,1,92.94,0.02,93.18,5.42,133.01
2023,10,14,2,92.75,0.03,93.15,5.55,130.37
2023,10,14,3,92.88,0.03,93.15,5.56,128.56
2023,10,14,4,93.62,0.03,93.19,5.37,129.57
2023,10,14,5,94.44,0.02,93.24,5.29,129.85
2023,10,14,6,93.12,0.02,93.32,5.46,127.9
2023,10,14,7,85.44,0.02,93.4,6.37,119.2
2023,10,14,8,76.81,0.03,93.45,6.38,113.08
2023,10,14,9,70.69,0.01,93.48,5.79,111.27
2023,10,14,10,66.56,0.01,93.47,5.1,113.74
2023,10,14,11,64.56,0.01,93.42,4.61,121.48
2023,10,14,12,63.75,0.01,93.36,4.6,130.66
2023,10,14,13,62.38,0.01,93.29,5.06,136.06
2023,10,14,14,61.81,0.01,93.23,5.57,136.48
2023,10,14,15,63.25,0.0,93.2,6.09,135.1
2023,10,14,16,66.69,0.0,93.22,6.64,132.85
2023,10,14,17,72.81,0.0,93.27,6.92,131.39
2023,10,14,18,80.44,0.0,93.33,6.87,130.94
2023,10,14,19,86.0,0.0,93.37,6.83,128.55
2023,10,14,20,89.0,0.0,93.4,6.73,124.08
2023,10,14,21,90.75,0.0,93.43,6.69,119.53
2023,10,14,22,91.69,0.0,93.42,6.64,113.67
2023,10,14,23,92.0,0.0,93.39,6.17,109.9
2023,10,15,0,90.81,0.0,93.35,5.74,104.02
2023,10,15,1,92.19,0.0,93.3,5.06,109.11
2023,10,15,2,93.06,0.0,93.26,4.76,107.1
2023,10,15,3,93.06,0.0,93.26,4.09,99.79
2023,10,15,4,92.62,0.0,93.29,3.26,84.78
2023,10,15,5,93.69,0.0,93.35,2.69,76.21
2023,10,15,6,89.19,0.0,93.39,3.39,66.04
2023,10,15,7,79.5,0.0,93.44,3.41,55.91
2023,10,15,8,70.88,0.0,93.46,2.7,42.77
2023,10,15,9,65.38,0.0,93.46,1.71,16.45
2023,10,15,10,61.75,0.0,93.42,1.55,324.23
2023,10,15,11,59.12,0.0,93.36,1.98,291.3
2023,10,15,12,56.75,0.0,93.28,2.47,268.55
2023,10,15,13,55.5,0.0,93.2,2.84,252.36
2023,10,15,14,55.25,0.0,93.14,2.97,238.11
2023,10,15,15,56.06,0.0,93.11,2.93,221.43
2023,10,15,16,59.0,0.0,93.1,2.98,198.01
2023,10,15,17,68.5,0.0,93.13,2.96,171.21
2023,10,15,18,81.56,0.0,93.17,3.19,151.11
2023,10,15,19,85.44,0.0,93.21,4.46,137.34
2023,10,15,20,90.0,0.0,93.26,5.0,126.74
2023,10,15,21,92.62,0.0,93.29,4.82,121.22
2023,10,15,22,93.81,0.0,93.29,4.55,118.85
2023,10,15,23,94.69,0.0,93.24,4.35,118.86
2023,10,16,0,94.94,0.0,93.18,4.25,118.92
2023,10,16,1,95.19,0.0,93.11,4.1,118.18
2023,10,16,2,95.56,0.0,93.05,4.02,115.17
2023,10,16,3,95.81,0.0,93.02,3.82,108.62
2023,10,16,4,96.31,0.0,93.06,3.21,97.97
2023,10,16,5,97.31,0.0,93.15,2.44,82.44
2023,10,16,6,92.5,0.0,93.24,3.02,60.92
2023,10,16,7,82.0,0.0,93.3,3.19,35.52
2023,10,16,8,68.31,0.0,93.32,4.19,5.46
2023,10,16,9,59.69,2.35,93.31,4.13,346.65
2023,10,16,10,56.69,2.89,93.26,3.73,337.57
2023,10,16,11,55.56,2.41,93.15,3.53,335.93
2023,10,16,12,54.44,2.1,92.98,3.75,338.51
2023,10,16,13,53.06,1.7,92.86,3.79,333.96
2023,10,16,14,52.12,1.35,92.81,3.44,326.85
2023,10,16,15,51.56,0.77,92.78,3.01,322.48
2023,10,16,16,54.06,0.24,92.79,2.21,321.02
2023,10,16,17,67.44,0.18,92.85,1.62,319.88
2023,10,16,18,59.44,0.19,92.91,0.84,317.26
2023,10,16,19,59.44,0.19,92.96,0.68,121.87
2023,10,16,20,76.75,0.19,93.0,1.87,110.02
2023,10,16,21,83.69,0.1,93.01,2.29,95.89
2023,10,16,22,85.69,0.07,93.01,2.3,78.42
2023,10,16,23,86.31,0.01,92.96,2.16,54.7
2023,10,17,0,86.44,0.0,92.93,2.25,30.93
2023,10,17,1,86.19,0.0,92.89,2.52,16.75
2023,10,17,2,86.19,0.0,92.86,2.7,12.35
2023,10,17,3,87.25,0.0,92.84,2.54,13.31
2023,10,17,4,89.12,0.0,92.88,2.21,18.11
2023,10,17,5,90.12,0.0,92.95,2.0,33.69
2023,10,17,6,87.75,0.02,93.02,1.77,54.7
2023,10,17,7,78.5,0.05,93.08,2.43,65.91
2023,10,17,8,75.31,0.01,93.12,2.26,47.81
2023,10,17,9,64.69,0.0,93.13,3.56,0.38
2023,10,17,10,59.25,0.01,93.11,4.84,341.36
2023,10,17,11,55.81,0.03,93.05,5.77,330.38
2023,10,17,12,51.62,0.18,92.99,6.49,321.54
2023,10,17,13,49.44,0.31,92.91,6.72,314.2
2023,10,17,14,50.31,0.33,92.82,6.2,309.12
2023,10,17,15,55.06,0.22,92.81,4.64,297.26
2023,10,17,16,62.5,0.05,92.83,2.88,280.94
2023,10,17,17,68.44,0.0,92.88,2.02,259.77
2023,10,17,18,79.88,0.0,92.94,1.92,212.01
2023,10,17,19,83.06,0.02,92.98,2.38,180.56
2023,10,17,20,84.81,0.01,93.05,2.58,162.17
2023,10,17,21,86.56,0.0,93.11,2.66,148.23
2023,10,17,22,89.19,0.0,93.13,2.51,138.16
2023,10,17,23,91.69,0.01,93.11,2.33,135.0
2023,10,18,0,93.69,0.03,93.06,2.34,133.92
2023,10,18,1,95.12,0.07,93.0,2.74,129.91
2023,10,18,2,96.5,0.26,92.95,3.01,132.05
2023,10,18,3,96.88,0.89,92.95,2.87,136.43
2023,10,18,4,97.12,0.28,92.97,2.4,134.08
2023,10,18,5,97.38,0.07,92.99,2.07,128.56
2023,10,18,6,95.0,0.14,93.04,3.08,129.02
2023,10,18,7,88.5,0.09,93.11,3.78,131.9
2023,10,18,8,77.69,0.02,93.16,4.13,136.38
2023,10,18,9,69.0,0.01,93.19,4.25,139.84
2023,10,18,10,63.5,0.01,93.18,4.26,143.51
2023,10,18,11,59.75,0.01,93.14,4.37,147.56
2023,10,18,12,56.88,0.01,93.08,4.63,151.92
2023,10,18,13,55.25,0.01,93.01,5.06,154.86
2023,10,18,14,55.0,0.01,92.96,5.54,153.25
2023,10,18,15,57.62,0.01,92.93,6.0,149.46
2023,10,18,16,62.06,0.01,92.95,6.44,144.28
2023,10,18,17,68.69,0.01,93.02,6.79,139.57
2023,10,18,18,77.88,0.01,93.1,6.92,136.33
2023,10,18,19,85.81,0.01,93.17,6.67,134.62
2023,10,18,20,89.56,0.01,93.23,6.28,133.69
2023,10,18,21,91.31,0.01,93.28,5.98,132.83
2023,10,18,22,92.38,0.01,93.29,5.72,131.29
2023,10,18,23,92.94,0.01,93.25,5.43,130.04
2023,10,19,0,93.06,0.01,93.18,5.26,129.51
2023,10,19,1,92.81,0.01,93.11,5.1,128.54
2023,10,19,2,92.31,0.01,93.04,4.99,127.17
2023,10,19,3,92.31,0.01,93.01,4.96,126.62
2023,10,19,4,92.38,0.01,93.03,5.0,126.74
2023,10,19,5,92.44,0.01,93.08,5.08,126.5
2023,10,19,6,89.88,0.01,93.15,5.72,125.49
2023,10,19,7,82.31,0.01,93.22,6.53,118.99
2023,10,19,8,72.62,0.01,93.26,6.08,113.7
2023,10,19,9,64.81,0.0,93.31,5.13,117.77
2023,10,19,10,59.56,0.0,93.32,4.69,131.36
2023,10,19,11,56.31,0.0,93.28,4.84,137.29
2023,10,19,12,54.5,0.0,93.19,5.0,139.24
2023,10,19,13,54.19,0.0,93.1,5.27,144.35
2023,10,19,14,55.06,0.0,93.03,5.7,148.51
2023,10,19,15,56.94,0.0,93.01,6.11,151.27
2023,10,19,16,60.5,0.0,93.04,6.27,149.28
2023,10,19,17,66.62,0.0,93.1,6.17,143.49
2023,10,19,18,75.19,0.0,93.17,5.83,138.1
2023,10,19,19,81.94,0.0,93.22,6.05,134.95
2023,10,19,20,86.25,0.0,93.28,5.94,132.65
2023,10,19,21,88.25,0.0,93.31,5.66,131.48
2023,10,19,22,89.5,0.0,93.3,5.26,129.39
2023,10,19,23,90.88,0.0,93.25,4.84,130.02
2023,10,20,0,91.94,0.0,93.19,4.73,134.06
2023,10,20,1,92.31,0.0,93.13,4.97,134.11
2023,10,20,2,92.88,0.0,93.09,5.11,129.04
2023,10,20,3,92.81,0.0,93.06,5.04,126.18
2023,10,20,4,92.62,0.0,93.08,4.95,125.95
2023,10,20,5,92.81,0.0,93.12,4.91,125.81
2023,10,20,6,89.75,0.0,93.16,5.25,119.5
2023,10,20,7,80.56,0.0,93.19,5.29,106.75
2023,10,20,8,71.81,0.0,93.22,4.17,99.16
2023,10,20,9,64.88,0.0,93.22,2.68,100.07
2023,10,20,10,59.5,0.0,93.18,1.62,130.3
2023,10,20,11,55.44,0.0,93.12,1.9,175.04
2023,10,20,12,52.56,0.0,93.05,2.74,188.87
2023,10,20,13,51.31,0.0,92.99,3.66,188.36
2023,10,20,14,51.0,0.0,92.93,4.41,179.59
2023,10,20,15,52.56,0.0,92.91,5.09,167.33
2023,10,20,16,57.75,0.0,92.94,5.72,153.99
2023,10,20,17,66.19,0.0,93.0,6.27,140.66
2023,10,20,18,76.94,0.0,93.08,6.26,132.07
2023,10,20,19,84.62,0.0,93.13,5.91,127.43
2023,10,20,20,88.5,0.0,93.18,5.19,127.91
2023,10,20,21,90.56,0.0,93.22,4.84,131.27
2023,10,20,22,92.94,0.0,93.23,4.58,133.27
2023,10,20,23,94.06,0.0,93.19,4.54,133.26
2023,10,21,0,94.31,0.0,93.13,4.58,131.61
2023,10,21,1,94.62,0.0,93.08,4.56,130.13
2023,10,21,2,94.94,0.0,93.03,4.57,127.36
2023,10,21,3,95.12,0.0,93.03,4.6,124.34
2023,10,21,4,95.06,0.0,93.04,4.62,122.16
2023,10,21,5,94.19,0.0,93.09,4.76,119.47
2023,10,21,6,89.19,0.0,93.14,5.31,115.74
2023,10,21,7,78.81,0.0,93.2,5.51,109.46
2023,10,21,8,69.38,0.0,93.23,4.82,108.43
2023,10,21,9,61.25,0.0,93.24,4.03,114.48
2023,10,21,10,55.12,0.0,93.23,3.75,125.51
2023,10,21,11,51.0,0.0,93.18,3.89,134.76
2023,10,21,12,48.62,0.0,93.11,4.31,141.32
2023,10,21,13,48.0,0.0,93.04,4.92,145.28
2023,10,21,14,48.69,0.0,92.99,5.6,146.44
2023,10,21,15,51.38,0.0,92.98,6.28,145.5
2023,10,21,16,56.56,0.0,93.01,7.06,144.46
2023,10,21,17,65.62,0.0,93.09,7.74,142.05
2023,10,21,18,77.44,0.0,93.17,7.49,138.55
2023,10,21,19,85.69,0.0,93.22,7.24,134.69
2023,10,21,20,89.62,0.0,93.28,6.81,132.4
2023,10,21,21,91.56,0.0,93.33,6.45,130.23
2023,10,21,22,92.25,0.0,93.32,6.13,126.24
2023,10,21,23,92.31,0.0,93.27,5.88,119.02
2023,10,22,0,91.75,0.0,93.2,5.4,110.48
2023,10,22,1,92.19,0.0,93.14,4.46,105.01
2023,10,22,2,95.44,0.0,93.09,3.46,106.55
2023,10,22,3,96.38,0.0,93.07,3.44,109.51
2023,10,22,4,96.25,0.0,93.09,3.6,111.27
2023,10,22,5,96.25,0.0,93.15,3.64,113.65
2023,10,22,6,90.75,0.0,93.2,4.12,109.95
2023,10,22,7,78.5,0.0,93.24,3.82,101.91
2023,10,22,8,67.62,0.0,93.25,2.79,98.04
2023,10,22,9,58.31,0.0,93.24,1.38,96.84
2023,10,22,10,50.25,0.0,93.18,0.29,126.25
2023,10,22,11,44.38,0.0,93.08,0.28,244.89
2023,10,22,12,40.62,0.0,92.97,0.63,230.56
2023,10,22,13,38.25,0.0,92.9,1.44,208.51
2023,10,22,14,37.56,0.0,92.84,2.19,196.62
2023,10,22,15,38.31,0.0,92.8,2.76,182.6
2023,10,22,16,40.5,0.0,92.78,3.39,167.08
2023,10,22,17,51.69,0.0,92.79,3.73,151.34
2023,10,22,18,67.69,0.0,92.85,4.69,139.12
2023,10,22,19,78.25,0.0,92.94,6.63,131.08
2023,10,22,20,87.75,0.0,93.04,6.66,125.26
2023,10,22,21,90.75,0.0,93.09,5.69,121.46
2023,10,22,22,92.44,0.0,93.07,4.73,116.99
2023,10,22,23,94.19,0.0,93.02,4.09,115.68
2023,10,23,0,95.06,0.0,92.96,3.86,113.97
2023,10,23,1,95.5,0.0,92.9,3.7,112.07
2023,10,23,2,95.88,0.0,92.86,3.54,108.39
2023,10,23,3,96.38,0.0,92.85,3.22,100.19
2023,10,23,4,96.75,0.0,92.86,2.93,86.48
2023,10,23,5,95.81,0.0,92.89,2.78,71.46
2023,10,23,6,88.81,0.0,92.92,3.29,56.42
2023,10,23,7,77.06,0.0,92.95,2.74,42.57
2023,10,23,8,57.12,0.0,92.94,3.3,357.83
2023,10,23,9,47.69,0.0,92.96,4.31,334.92
2023,10,23,10,43.75,0.0,92.94,4.24,322.86
2023,10,23,11,41.06,0.0,92.89,4.06,314.3
2023,10,23,12,38.56,0.0,92.82,3.85,301.46
2023,10,23,13,36.94,0.0,92.73,3.65,284.13
2023,10,23,14,36.94,0.0,92.66,3.44,265.83
2023,10,23,15,38.06,0.0,92.6,3.19,247.57
2023,10,23,16,41.12,0.0,92.58,2.9,228.28
2023,10,23,17,51.56,0.0,92.6,2.44,202.04
2023,10,23,18,70.38,0.0,92.65,2.58,170.59
2023,10,23,19,73.94,0.0,92.68,2.99,147.26
2023,10,23,20,78.56,0.0,92.7,3.12,125.12
2023,10,23,21,82.56,0.0,92.73,3.15,111.67
2023,10,23,22,85.75,0.0,92.74,3.09,101.54
2023,10,23,23,88.5,0.0,92.7,2.85,92.51
2023,10,24,0,91.0,0.0,92.64,2.43,84.11
2023,10,24,1,91.56,0.0,92.59,1.99,77.06
2023,10,24,2,91.31,0.0,92.55,1.81,75.78
2023,10,24,3,88.94,0.0,92.53,1.73,71.08
2023,10,24,4,86.69,0.0,92.53,1.78,57.91
2023,10,24,5,84.12,0.0,92.55,1.88,43.99
2023,10,24,6,80.94,0.0,92.59,1.67,31.24
2023,10,24,7,64.56,0.0,92.63,1.91,15.4
2023,10,24,8,53.62,0.0,92.64,2.3,319.0
2023,10,24,9,49.56,0.03,92.63,3.98,302.32
2023,10,24,10,49.06,0.03,92.58,5.06,303.42
2023,10,24,11,47.5,0.01,92.52,5.82,305.44
