-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M
2023,7,31,8,1.68,51.59
2023,7,31,9,2.02,315.16
2023,7,31,10,3.45,292.09
2023,7,31,11,4.12,290.63
2023,7,31,12,4.22,291.49
2023,7,31,13,4.04,292.25
2023,7,31,14,3.69,288.51
2023,7,31,15,3.19,277.46
2023,7,31,16,2.79,260.64
2023,7,31,17,2.82,235.25
2023,7,31,18,2.92,208.41
2023,7,31,19,3.06,181.9
2023,7,31,20,4.14,159.79
2023,7,31,21,6.1,146.92
2023,7,31,22,7.39,138.86
2023,7,31,23,7.42,129.19
2023,8,1,0,6.8,115.89
2023,8,1,1,6.03,95.5
2023,8,1,2,5.69,92.28
2023,8,1,3,6.04,103.23
2023,8,1,4,5.69,99.16
2023,8,1,5,5.27,97.93
2023,8,1,6,4.95,99.17
2023,8,1,7,4.56,101.16
2023,8,1,8,3.9,98.63
2023,8,1,9,3.41,89.34
2023,8,1,10,1.91,82.0
2023,8,1,11,0.73,77.6
2023,8,1,12,0.32,159.78
2023,8,1,13,0.82,170.72
2023,8,1,14,1.38,157.78
2023,8,1,15,1.94,144.52
2023,8,1,16,2.66,141.45
2023,8,1,17,4.08,144.12
2023,8,1,18,5.7,138.28
2023,8,1,19,7.0,131.79
2023,8,1,20,7.31,122.52
2023,8,1,21,7.09,112.49
2023,8,1,22,6.66,103.78
2023,8,1,23,6.23,94.67
2023,8,2,0,6.08,83.58
2023,8,2,1,6.15,69.01
2023,8,2,2,6.19,52.23
2023,8,2,3,6.16,36.75
2023,8,2,4,6.18,27.47
2023,8,2,5,6.05,22.89
2023,8,2,6,5.75,22.18
2023,8,2,7,4.67,22.53
2023,8,2,8,2.76,16.44
2023,8,2,9,3.49,339.29
2023,8,2,10,3.63,328.57
2023,8,2,11,3.52,326.42
2023,8,2,12,3.42,324.75
2023,8,2,13,3.36,323.32
2023,8,2,14,3.29,322.34
2023,8,2,15,3.22,320.32
2023,8,2,16,3.19,311.82
2023,8,2,17,3.2,298.76
2023,8,2,18,2.72,293.7
2023,8,2,19,1.9,303.23
2023,8,2,20,1.61,343.33
2023,8,2,21,2.58,12.94
2023,8,2,22,3.72,19.61
2023,8,2,23,4.32,20.11
2023,8,3,0,4.38,18.5
2023,8,3,1,4.18,14.95
2023,8,3,2,4.03,9.83
2023,8,3,3,4.09,4.16
2023,8,3,4,4.43,359.29
2023,8,3,5,4.9,356.25
2023,8,3,6,5.28,355.33
2023,8,3,7,5.15,355.91
2023,8,3,8,3.54,349.56
2023,8,3,9,3.19,321.56
2023,8,3,10,3.35,292.74
2023,8,3,11,3.51,274.85
2023,8,3,12,3.41,264.08
2023,8,3,13,3.26,256.4
2023,8,3,14,3.16,248.83
2023,8,3,15,3.14,238.64
2023,8,3,16,3.42,224.17
2023,8,3,17,4.24,202.88
2023,8,3,18,5.26,179.4
2023,8,3,19,6.6,157.68
2023,8,3,20,7.89,141.68
2023,8,3,21,7.97,130.63
2023,8,3,22,7.37,124.9
2023,8,3,23,6.78,121.29
2023,8,4,0,6.41,116.94
2023,8,4,1,6.26,112.92
2023,8,4,2,6.29,112.01
2023,8,4,3,6.43,113.86
2023,8,4,4,6.6,115.14
2023,8,4,5,6.68,113.93
2023,8,4,6,6.65,110.08
2023,8,4,7,5.46,106.2
2023,8,4,8,4.18,104.84
2023,8,4,9,3.15,97.13
2023,8,4,10,0.9,80.46
2023,8,4,11,0.91,241.67
2023,8,4,12,2.06,237.21
2023,8,4,13,2.8,232.36
2023,8,4,14,3.15,227.81
2023,8,4,15,3.19,226.39
2023,8,4,16,3.39,227.42
2023,8,4,17,4.16,223.02
2023,8,4,18,4.5,211.15
2023,8,4,19,4.55,192.51
2023,8,4,20,4.55,167.92
2023,8,4,21,4.66,140.51
2023,8,4,22,4.54,120.63
2023,8,4,23,4.13,102.33
2023,8,5,0,3.55,92.14
2023,8,5,1,2.75,88.7
2023,8,5,2,2.06,88.48
2023,8,5,3,1.65,100.89
2023,8,5,4,1.79,119.03
2023,8,5,5,2.29,123.31
2023,8,5,6,2.64,111.33
2023,8,5,7,2.92,90.77
2023,8,5,8,2.37,73.3
2023,8,5,9,0.86,82.68
2023,8,5,10,0.34,335.77
2023,8,5,11,0.9,291.43
2023,8,5,12,1.3,263.43
2023,8,5,13,1.5,239.7
2023,8,5,14,1.54,219.02
2023,8,5,15,1.59,196.29
2023,8,5,16,2.17,174.82
2023,8,5,17,3.92,159.68
2023,8,5,18,6.24,144.16
2023,8,5,19,8.06,130.95
2023,8,5,20,8.51,119.48
2023,8,5,21,8.22,111.71
2023,8,5,22,7.92,107.09
2023,8,5,23,7.8,102.91
2023,8,6,0,7.72,99.38
2023,8,6,1,7.59,95.79
2023,8,6,2,7.39,91.88
2023,8,6,3,7.2,85.77
2023,8,6,4,7.06,76.3
2023,8,6,5,6.91,64.91
2023,8,6,6,6.65,54.27
2023,8,6,7,5.45,46.22
2023,8,6,8,3.46,37.93
2023,8,6,9,4.08,18.64
2023,8,6,10,4.23,356.82
2023,8,6,11,4.28,344.74
2023,8,6,12,4.54,338.2
2023,8,6,13,4.77,334.27
2023,8,6,14,4.9,332.99
2023,8,6,15,4.89,334.13
2023,8,6,16,4.54,337.41
2023,8,6,17,4.31,347.22
2023,8,6,18,4.6,4.29
2023,8,6,19,5.7,19.45
2023,8,6,20,6.98,28.31
2023,8,6,21,7.61,31.39
2023,8,6,22,7.85,31.11
2023,8,6,23,7.85,28.66
2023,8,7,0,7.51,25.66
2023,8,7,1,7.06,21.54
2023,8,7,2,6.77,16.15
2023,8,7,3,6.68,11.95
2023,8,7,4,6.79,11.96
2023,8,7,5,6.94,14.13
2023,8,7,6,6.89,15.45
2023,8,7,7,5.83,14.2
2023,8,7,8,4.1,3.39
2023,8,7,9,7.12,334.45
2023,8,7,10,7.65,322.56
2023,8,7,11,7.28,316.04
2023,8,7,12,7.03,310.58
2023,8,7,13,6.64,304.98
2023,8,7,14,6.09,299.69
2023,8,7,15,5.47,294.66
2023,8,7,16,4.71,291.41
2023,8,7,17,4.01,290.52
2023,8,7,18,3.02,289.04
2023,8,7,19,1.88,284.67
2023,8,7,20,1.07,221.46
2023,8,7,21,4.0,169.99
2023,8,7,22,7.47,157.24
2023,8,7,23,8.14,144.65
2023,8,8,0,8.05,137.91
2023,8,8,1,7.5,134.7
2023,8,8,2,7.42,137.47
2023,8,8,3,7.55,140.08
2023,8,8,4,7.57,137.68
2023,8,8,5,8.64,134.01
2023,8,8,6,8.75,130.22
2023,8,8,7,8.76,129.75
2023,8,8,8,9.19,127.64
2023,8,8,9,8.55,124.39
2023,8,8,10,7.74,124.27
2023,8,8,11,7.03,126.27
2023,8,8,12,6.86,131.4
2023,8,8,13,7.35,137.46
2023,8,8,14,8.49,140.53
2023,8,8,15,9.88,140.19
2023,8,8,16,10.79,138.44
2023,8,8,17,10.59,137.6
2023,8,8,18,9.72,136.01
2023,8,8,19,9.12,134.86
2023,8,8,20,9.19,132.35
2023,8,8,21,9.36,129.58
2023,8,8,22,9.41,126.39
2023,8,8,23,9.28,122.07
2023,8,9,0,9.3,116.54
2023,8,9,1,9.05,111.16
2023,8,9,2,8.52,107.72
2023,8,9,3,7.95,105.62
2023,8,9,4,7.24,106.5
2023,8,9,5,7.01,104.31
2023,8,9,6,7.02,97.16
2023,8,9,7,6.61,85.39
2023,8,9,8,6.51,65.37
2023,8,9,9,6.07,43.91
2023,8,9,10,5.92,21.21
2023,8,9,11,5.82,2.31
2023,8,9,12,5.81,349.23
2023,8,9,13,5.97,343.11
2023,8,9,14,6.18,344.84
2023,8,9,15,6.47,350.55
2023,8,9,16,5.9,351.7
2023,8,9,17,4.49,358.5
2023,8,9,18,4.02,28.81
2023,8,9,19,5.17,54.46
2023,8,9,20,6.21,64.37
2023,8,9,21,6.61,68.37
2023,8,9,22,6.95,62.92
2023,8,9,23,7.15,51.61
2023,8,10,0,7.22,36.42
2023,8,10,1,7.1,24.65
2023,8,10,2,6.61,22.66
2023,8,10,3,6.67,22.36
2023,8,10,4,6.78,22.64
2023,8,10,5,7.0,22.5
2023,8,10,6,7.34,22.8
2023,8,10,7,6.71,21.88
2023,8,10,8,8.45,14.34
2023,8,10,9,8.77,5.11
2023,8,10,10,8.53,355.38
2023,8,10,11,8.08,347.04
2023,8,10,12,7.79,338.79
2023,8,10,13,7.47,331.77
2023,8,10,14,6.91,326.2
2023,8,10,15,6.15,322.69
2023,8,10,16,5.1,323.53
2023,8,10,17,4.1,334.36
2023,8,10,18,3.63,1.36
2023,8,10,19,4.81,30.02
2023,8,10,20,6.5,40.22
2023,8,10,21,7.25,42.82
2023,8,10,22,7.07,44.06
2023,8,10,23,6.86,43.89
2023,8,11,0,6.79,39.92
2023,8,11,1,6.76,34.5
2023,8,11,2,6.85,28.64
2023,8,11,3,7.1,22.39
2023,8,11,4,7.44,18.3
2023,8,11,5,7.83,17.06
2023,8,11,6,8.01,18.77
2023,8,11,7,6.92,19.38
2023,8,11,8,7.08,10.3
2023,8,11,9,9.15,352.1
2023,8,11,10,9.23,338.54
2023,8,11,11,8.84,326.65
2023,8,11,12,8.63,317.75
2023,8,11,13,8.31,311.15
2023,8,11,14,7.62,302.62
2023,8,11,15,6.72,293.2
2023,8,11,16,5.51,282.7
2023,8,11,17,4.46,268.29
2023,8,11,18,3.57,254.78
2023,8,11,19,2.59,240.58
2023,8,11,20,1.67,212.95
2023,8,11,21,0.96,153.85
2023,8,11,22,1.28,60.78
2023,8,11,23,2.69,27.09
2023,8,12,0,3.98,18.68
2023,8,12,1,4.97,20.6
2023,8,12,2,5.78,20.39
2023,8,12,3,6.04,16.61
2023,8,12,4,5.94,13.16
2023,8,12,5,5.78,11.93
2023,8,12,6,5.56,12.26
2023,8,12,7,4.8,11.46
2023,8,12,8,3.29,3.95
2023,8,12,9,4.07,325.24
2023,8,12,10,4.57,310.01
2023,8,12,11,5.07,303.13
2023,8,12,12,5.44,294.25
2023,8,12,13,5.57,283.72
2023,8,12,14,5.32,274.21
2023,8,12,15,4.99,258.8
2023,8,12,16,4.68,237.69
2023,8,12,17,4.85,204.25
2023,8,12,18,6.04,169.49
2023,8,12,19,6.67,137.47
2023,8,12,20,6.99,115.65
2023,8,12,21,6.91,112.54
2023,8,12,22,6.86,112.42
2023,8,12,23,6.92,110.54
2023,8,13,0,6.87,119.71
2023,8,13,1,6.84,130.46
2023,8,13,2,6.61,134.57
2023,8,13,3,6.38,138.58
2023,8,13,4,6.57,140.74
2023,8,13,5,7.36,137.8
2023,8,13,6,7.54,138.15
2023,8,13,7,7.94,135.4
2023,8,13,8,8.5,130.49
2023,8,13,9,8.15,126.78
2023,8,13,10,7.61,124.46
2023,8,13,11,7.07,124.23
2023,8,13,12,6.69,129.36
2023,8,13,13,6.83,133.1
2023,8,13,14,7.27,140.15
2023,8,13,15,8.13,142.38
2023,8,13,16,9.01,141.83
2023,8,13,17,9.38,142.55
2023,8,13,18,9.27,140.34
2023,8,13,19,8.83,136.08
2023,8,13,20,8.47,132.61
2023,8,13,21,7.7,131.42
2023,8,13,22,7.48,128.21
2023,8,13,23,6.99,125.95
2023,8,14,0,6.19,130.08
2023,8,14,1,5.96,137.5
2023,8,14,2,6.2,136.74
2023,8,14,3,5.89,140.76
2023,8,14,4,5.79,136.81
2023,8,14,5,5.92,122.87
2023,8,14,6,6.01,111.73
2023,8,14,7,5.99,100.75
2023,8,14,8,5.17,82.19
2023,8,14,9,3.52,49.23
2023,8,14,10,2.48,358.92
2023,8,14,11,2.75,304.95
2023,8,14,12,3.07,272.63
2023,8,14,13,3.02,253.44
2023,8,14,14,2.97,235.06
2023,8,14,15,3.13,207.78
2023,8,14,16,4.26,176.42
2023,8,14,17,6.5,155.65
2023,8,14,18,7.96,141.81
2023,8,14,19,8.24,128.23
2023,8,14,20,7.82,121.64
2023,8,14,21,7.14,120.44
2023,8,14,22,6.5,120.82
2023,8,14,23,5.75,124.25
2023,8,15,0,5.28,125.43
2023,8,15,1,5.12,122.21
2023,8,15,2,4.95,118.14
2023,8,15,3,4.91,110.97
2023,8,15,4,4.97,104.65
2023,8,15,5,5.11,102.8
2023,8,15,6,5.17,100.89
2023,8,15,7,4.19,97.72
2023,8,15,8,2.98,77.42
2023,8,15,9,1.61,31.3
2023,8,15,10,0.83,326.91
2023,8,15,11,1.26,274.97
2023,8,15,12,1.61,274.74
2023,8,15,13,2.07,273.9
2023,8,15,14,2.16,277.05
2023,8,15,15,1.96,278.03
2023,8,15,16,1.44,271.87
2023,8,15,17,0.68,231.55
2023,8,15,18,1.8,149.21
2023,8,15,19,3.51,134.19
2023,8,15,20,4.6,123.02
2023,8,15,21,5.3,114.37
2023,8,15,22,5.48,106.73
2023,8,15,23,5.42,106.14
2023,8,16,0,5.58,104.85
2023,8,16,1,5.54,101.14
2023,8,16,2,5.3,96.94
2023,8,16,3,5.38,91.58
2023,8,16,4,5.64,85.47
2023,8,16,5,5.77,80.33
2023,8,16,6,5.66,70.49
2023,8,16,7,4.69,60.36
2023,8,16,8,5.23,37.9
2023,8,16,9,4.48,13.92
2023,8,16,10,3.68,356.96
2023,8,16,11,3.17,345.31
2023,8,16,12,2.52,343.98
2023,8,16,13,1.96,350.84
2023,8,16,14,1.67,2.14
2023,8,16,15,1.57,15.55
2023,8,16,16,1.4,25.71
2023,8,16,17,1.15,39.51
2023,8,16,18,1.22,67.38
2023,8,16,19,1.8,84.26
2023,8,16,20,2.39,87.38
2023,8,16,21,2.9,80.84
2023,8,16,22,3.39,70.31
2023,8,16,23,3.84,65.62
2023,8,17,0,4.01,63.98
2023,8,17,1,4.16,60.07
2023,8,17,2,4.42,55.8
2023,8,17,3,5.0,46.33
2023,8,17,4,5.72,37.4
2023,8,17,5,6.25,32.8
2023,8,17,6,6.15,29.01
2023,8,17,7,4.96,23.86
2023,8,17,8,6.3,6.62
2023,8,17,9,5.75,355.4
2023,8,17,10,5.08,348.19
2023,8,17,11,4.69,343.86
2023,8,17,12,4.43,342.24
2023,8,17,13,4.22,341.33
2023,8,17,14,4.06,342.4
2023,8,17,15,3.89,345.68
2023,8,17,16,3.66,351.9
2023,8,17,17,3.35,3.88
2023,8,17,18,3.59,21.87
2023,8,17,19,4.6,33.58
2023,8,17,20,5.91,36.4
2023,8,17,21,6.67,36.67
2023,8,17,22,6.76,35.16
2023,8,17,23,6.6,32.03
2023,8,18,0,6.5,28.87
2023,8,18,1,6.5,25.64
2023,8,18,2,6.55,22.37
2023,8,18,3,6.65,19.5
2023,8,18,4,6.64,16.83
2023,8,18,5,6.59,14.84
2023,8,18,6,6.53,14.05
2023,8,18,7,5.31,12.15
2023,8,18,8,6.26,352.54
2023,8,18,9,8.0,335.86
2023,8,18,10,8.15,329.36
2023,8,18,11,8.18,325.85
2023,8,18,12,8.12,323.25
2023,8,18,13,7.83,320.71
2023,8,18,14,7.43,319.65
2023,8,18,15,7.07,319.71
2023,8,18,16,6.58,318.95
2023,8,18,17,6.03,319.41
2023,8,18,18,6.03,324.64
2023,8,18,19,6.45,331.51
2023,8,18,20,7.21,336.38
2023,8,18,21,7.84,339.78
2023,8,18,22,8.33,342.42
2023,8,18,23,8.95,345.44
2023,8,19,0,9.32,346.77
2023,8,19,1,8.96,349.95
2023,8,19,2,8.13,359.06
2023,8,19,3,7.91,3.63
2023,8,19,4,7.64,4.69
2023,8,19,5,7.55,1.36
2023,8,19,6,7.31,357.43
2023,8,19,7,5.87,351.35
2023,8,19,8,6.83,326.38
2023,8,19,9,9.39,305.45
2023,8,19,10,9.7,305.56
2023,8,19,11,10.05,307.29
2023,8,19,12,10.22,305.57
2023,8,19,13,10.02,302.61
2023,8,19,14,10.23,294.49
2023,8,19,15,9.95,286.61
2023,8,19,16,9.3,270.14
2023,8,19,17,8.45,245.31
2023,8,19,18,6.21,219.64
2023,8,19,19,3.72,190.27
2023,8,19,20,2.97,151.88
2023,8,19,21,3.21,120.56
2023,8,19,22,3.56,101.38
2023,8,19,23,3.62,86.78
2023,8,20,0,3.08,78.15
2023,8,20,1,2.08,78.06
2023,8,20,2,1.53,98.21
2023,8,20,3,2.19,116.29
2023,8,20,4,2.86,111.51
2023,8,20,5,3.36,101.26
2023,8,20,6,3.64,88.65
2023,8,20,7,3.15,75.79
2023,8,20,8,1.25,12.22
2023,8,20,9,3.01,320.57
2023,8,20,10,4.26,314.93
2023,8,20,11,5.12,308.37
2023,8,20,12,5.95,303.04
2023,8,20,13,6.45,300.48
2023,8,20,14,6.78,299.16
2023,8,20,15,7.0,296.59
2023,8,20,16,6.86,293.41
2023,8,20,17,6.32,288.23
2023,8,20,18,6.04,285.9
2023,8,20,19,5.66,287.76
2023,8,20,20,5.4,288.3
2023,8,20,21,5.26,284.45
2023,8,20,22,4.89,280.03
2023,8,20,23,3.97,282.86
2023,8,21,0,2.8,296.71
2023,8,21,1,3.16,317.91
2023,8,21,2,4.0,328.58
2023,8,21,3,4.42,339.42
2023,8,21,4,4.69,348.28
2023,8,21,5,4.91,356.63
2023,8,21,6,5.39,1.0
2023,8,21,7,4.54,3.26
2023,8,21,8,4.82,323.3
2023,8,21,9,6.79,304.02
2023,8,21,10,7.39,298.73
2023,8,21,11,7.32,294.79
2023,8,21,12,6.78,291.13
2023,8,21,13,6.13,289.36
2023,8,21,14,5.58,286.51
2023,8,21,15,5.28,275.35
2023,8,21,16,4.65,263.54
2023,8,21,17,3.82,250.53
2023,8,21,18,3.06,226.86
2023,8,21,19,2.67,189.1
2023,8,21,20,2.82,147.89
2023,8,21,21,3.15,117.84
2023,8,21,22,3.4,91.97
2023,8,21,23,3.5,67.84
2023,8,22,0,3.66,47.51
2023,8,22,1,3.68,31.8
2023,8,22,2,3.83,21.06
2023,8,22,3,4.19,13.36
2023,8,22,4,4.78,10.26
2023,8,22,5,5.34,9.68
2023,8,22,6,5.83,10.96
2023,8,22,7,5.24,11.7
2023,8,22,8,4.63,357.0
2023,8,22,9,5.39,340.8
2023,8,22,10,5.8,332.85
2023,8,22,11,6.37,327.77
2023,8,22,12,6.73,324.3
2023,8,22,13,6.81,321.99
2023,8,22,14,6.75,320.12
2023,8,22,15,6.63,318.59
2023,8,22,16,6.21,318.31
2023,8,22,17,5.6,319.13
2023,8,22,18,5.34,322.13
2023,8,22,19,5.55,327.88
2023,8,22,20,6.36,335.23
2023,8,22,21,7.48,340.22
2023,8,22,22,8.23,342.31
2023,8,22,23,8.69,342.95
2023,8,23,0,8.69,342.04
2023,8,23,1,8.47,342.0
2023,8,23,2,8.23,340.83
2023,8,23,3,8.03,338.85
2023,8,23,4,7.86,339.1
2023,8,23,5,7.73,341.18
2023,8,23,6,7.76,342.19
2023,8,23,7,6.81,343.46
2023,8,23,8,6.26,343.55
2023,8,23,9,8.91,326.34
2023,8,23,10,10.29,318.38
2023,8,23,11,10.37,318.12
2023,8,23,12,10.32,315.06
2023,8,23,13,9.96,312.07
2023,8,23,14,9.59,310.44
2023,8,23,15,9.37,310.57
2023,8,23,16,8.98,309.63
2023,8,23,17,8.28,301.5
2023,8,23,18,8.15,294.23
2023,8,23,19,8.06,293.48
2023,8,23,20,8.18,297.47
2023,8,23,21,8.62,306.27
2023,8,23,22,8.81,304.59
2023,8,23,23,8.62,305.0
2023,8,24,0,8.72,307.94
2023,8,24,1,8.83,312.67
2023,8,24,2,8.81,320.14
2023,8,24,3,8.77,325.67
2023,8,24,4,8.45,326.38
2023,8,24,5,8.18,327.36
2023,8,24,6,8.06,329.73
2023,8,24,7,7.14,326.66
2023,8,24,8,6.35,318.39
2023,8,24,9,7.79,302.8
2023,8,24,10,9.37,292.91
2023,8,24,11,10.85,291.5
2023,8,24,12,12.54,292.95
2023,8,24,13,12.91,291.89
2023,8,24,14,12.34,288.18
2023,8,24,15,11.38,286.02
2023,8,24,16,10.13,287.69
2023,8,24,17,9.16,288.91
2023,8,24,18,8.71,288.89
2023,8,24,19,8.19,292.07
2023,8,24,20,7.67,298.0
2023,8,24,21,7.24,306.4
2023,8,24,22,6.86,311.49
2023,8,24,23,6.12,311.69
2023,8,25,0,4.24,308.41
2023,8,25,1,1.74,311.55
2023,8,25,2,0.55,26.93
2023,8,25,3,1.33,66.14
2023,8,25,4,2.96,56.39
2023,8,25,5,3.51,59.78
2023,8,25,6,3.32,90.81
2023,8,25,7,3.01,102.45
2023,8,25,8,2.23,134.57
2023,8,25,9,2.24,187.22
2023,8,25,10,3.08,217.48
2023,8,25,11,4.09,241.38
2023,8,25,12,5.37,254.23
2023,8,25,13,6.45,258.47
2023,8,25,14,6.89,261.0
2023,8,25,15,6.62,258.01
2023,8,25,16,5.11,235.78
2023,8,25,17,5.47,182.78
2023,8,25,18,6.64,161.33
2023,8,25,19,6.8,144.16
2023,8,25,20,7.1,139.82
2023,8,25,21,7.31,137.51
2023,8,25,22,6.86,138.74
2023,8,25,23,6.36,150.79
2023,8,26,0,6.82,151.23
2023,8,26,1,7.68,146.46
2023,8,26,2,8.03,142.95
2023,8,26,3,7.97,141.49
2023,8,26,4,7.55,146.18
2023,8,26,5,7.55,150.06
2023,8,26,6,7.54,143.51
2023,8,26,7,8.25,136.04
2023,8,26,8,9.46,132.22
2023,8,26,9,9.51,129.53
2023,8,26,10,8.66,130.35
2023,8,26,11,8.24,131.7
2023,8,26,12,8.06,137.0
2023,8,26,13,8.33,140.52
2023,8,26,14,8.58,140.25
2023,8,26,15,8.32,139.34
2023,8,26,16,8.28,139.9
2023,8,26,17,8.31,140.53
2023,8,26,18,8.43,141.62
2023,8,26,19,8.33,143.7
2023,8,26,20,8.7,145.17
2023,8,26,21,8.68,145.15
2023,8,26,22,8.58,145.64
2023,8,26,23,8.38,145.21
2023,8,27,0,8.5,141.38
2023,8,27,1,8.63,135.29
2023,8,27,2,8.57,130.79
2023,8,27,3,8.16,131.43
2023,8,27,4,7.75,133.94
2023,8,27,5,7.83,133.1
2023,8,27,6,7.96,129.91
2023,8,27,7,8.9,125.57
2023,8,27,8,9.48,121.21
2023,8,27,9,9.26,118.04
2023,8,27,10,9.07,118.33
2023,8,27,11,8.48,121.6
2023,8,27,12,7.79,120.84
2023,8,27,13,7.43,121.1
2023,8,27,14,7.67,124.21
2023,8,27,15,8.36,128.28
2023,8,27,16,8.61,135.44
2023,8,27,17,8.47,137.73
2023,8,27,18,8.12,136.79
2023,8,27,19,7.88,140.55
2023,8,27,20,7.51,138.88
2023,8,27,21,7.43,135.55
2023,8,27,22,7.35,134.01
2023,8,27,23,7.14,131.72
2023,8,28,0,7.21,131.09
2023,8,28,1,7.1,130.72
2023,8,28,2,6.73,131.05
2023,8,28,3,6.59,132.02
2023,8,28,4,6.58,133.12
2023,8,28,5,6.44,134.12
2023,8,28,6,6.38,131.52
2023,8,28,7,6.93,124.62
2023,8,28,8,7.68,116.85
2023,8,28,9,7.12,112.51
2023,8,28,10,6.16,112.53
2023,8,28,11,5.25,119.12
2023,8,28,12,4.81,130.65
2023,8,28,13,5.1,139.1
2023,8,28,14,5.91,141.77
2023,8,28,15,7.14,141.0
2023,8,28,16,8.39,139.31
2023,8,28,17,8.81,139.64
2023,8,28,18,8.21,139.05
2023,8,28,19,7.84,135.36
2023,8,28,20,7.89,129.86
2023,8,28,21,7.81,124.74
2023,8,28,22,7.7,120.0
2023,8,28,23,7.32,117.06
2023,8,29,0,6.86,116.97
2023,8,29,1,6.7,113.58
2023,8,29,2,6.47,109.03
2023,8,29,3,6.11,106.88
2023,8,29,4,5.68,103.29
2023,8,29,5,5.36,96.87
2023,8,29,6,4.84,91.02
2023,8,29,7,3.79,82.9
2023,8,29,8,2.87,75.96
2023,8,29,9,1.53,47.9
2023,8,29,10,1.35,316.41
2023,8,29,11,2.58,283.87
2023,8,29,12,3.3,267.96
2023,8,29,13,3.64,254.32
2023,8,29,14,3.55,243.72
2023,8,29,15,3.24,231.75
2023,8,29,16,3.1,211.41
2023,8,29,17,3.82,186.11
2023,8,29,18,5.01,164.71
2023,8,29,19,5.55,146.71
2023,8,29,20,5.65,131.47
2023,8,29,21,5.47,121.74
2023,8,29,22,5.16,117.03
2023,8,29,23,4.73,112.54
2023,8,30,0,4.2,110.69
2023,8,30,1,3.74,110.4
2023,8,30,2,3.46,109.66
2023,8,30,3,3.19,108.7
2023,8,30,4,2.7,110.32
2023,8,30,5,2.22,118.1
2023,8,30,6,2.02,123.32
2023,8,30,7,1.53,127.34
2023,8,30,8,0.69,215.84
2023,8,30,9,2.68,272.17
2023,8,30,10,4.19,276.97
2023,8,30,11,5.33,276.91
2023,8,30,12,5.91,274.24
2023,8,30,13,6.06,269.48
2023,8,30,14,5.87,263.96
2023,8,30,15,5.34,256.63
2023,8,30,16,4.56,244.53
2023,8,30,17,4.15,212.46
2023,8,30,18,5.58,172.12
2023,8,30,19,7.3,145.99
2023,8,30,20,7.81,128.79
2023,8,30,21,7.63,120.61
2023,8,30,22,7.24,116.59
2023,8,30,23,6.7,113.37
2023,8,31,0,6.06,111.31
2023,8,31,1,5.44,110.0
2023,8,31,2,5.0,107.64
2023,8,31,3,4.6,103.66
2023,8,31,4,4.21,97.03
2023,8,31,5,3.85,89.3
2023,8,31,6,3.71,81.89
2023,8,31,7,2.68,78.92
2023,8,31,8,1.44,106.67
2023,8,31,9,1.73,216.71
2023,8,31,10,3.1,224.18
2023,8,31,11,4.04,226.1
2023,8,31,12,4.59,224.45
2023,8,31,13,4.58,220.43
2023,8,31,14,4.5,214.1
2023,8,31,15,4.58,204.73
2023,8,31,16,4.97,192.35
2023,8,31,17,6.29,175.66
2023,8,31,18,8.0,158.93
2023,8,31,19,7.91,143.72
2023,8,31,20,7.28,131.21
2023,8,31,21,6.49,120.61
2023,8,31,22,6.06,110.21
2023,8,31,23,5.97,103.0
2023,9,1,0,5.94,99.08
2023,9,1,1,5.8,97.35
2023,9,1,2,5.75,94.99
2023,9,1,3,5.83,90.92
2023,9,1,4,5.85,85.79
2023,9,1,5,5.83,79.89
2023,9,1,6,5.82,72.76
2023,9,1,7,4.32,66.68
2023,9,1,8,3.43,47.67
2023,9,1,9,3.69,16.25
2023,9,1,10,3.72,354.94
2023,9,1,11,3.6,339.28
2023,9,1,12,3.43,327.65
2023,9,1,13,3.1,318.68
2023,9,1,14,2.7,318.05
2023,9,1,15,2.26,323.01
2023,9,1,16,1.43,329.79
2023,9,1,17,0.8,137.39
2023,9,1,18,4.06,135.08
2023,9,1,19,6.48,123.44
2023,9,1,20,7.38,109.66
2023,9,1,21,7.25,93.52
2023,9,1,22,7.15,77.12
2023,9,1,23,7.01,63.75
2023,9,2,0,6.75,51.25
2023,9,2,1,6.52,41.26
2023,9,2,2,6.44,33.73
2023,9,2,3,6.71,28.8
2023,9,2,4,6.89,24.73
2023,9,2,5,6.38,26.57
2023,9,2,6,6.34,30.42
2023,9,2,7,5.93,30.28
2023,9,2,8,7.67,16.33
2023,9,2,9,9.1,2.31
2023,9,2,10,9.75,351.84
2023,9,2,11,9.97,343.01
2023,9,2,12,9.68,334.22
2023,9,2,13,8.99,325.69
2023,9,2,14,7.97,316.91
2023,9,2,15,6.74,308.78
2023,9,2,16,5.22,302.71
2023,9,2,17,3.75,299.88
2023,9,2,18,2.21,299.47
2023,9,2,19,0.55,341.82
2023,9,2,20,1.69,66.04
2023,9,2,21,3.38,61.24
2023,9,2,22,4.75,55.73
