-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2023,7,1,2,0.0,0.0,0.0,0.0,0.0
2023,7,1,3,0.0,0.0,0.0,0.0,0.0
2023,7,1,4,0.0,0.0,0.0,0.0,0.0
2023,7,1,5,0.0,0.0,0.0,0.0,0.0
2023,7,1,6,0.0,0.0,0.0,0.0,0.0
2023,7,1,7,21.5,31.35,2.76,0.02,0.08
2023,7,1,8,72.7,113.05,9.24,0.13,0.65
2023,7,1,9,131.3,196.27,17.15,0.37,1.85
2023,7,1,10,192.88,261.85,25.29,0.67,3.48
2023,7,1,11,261.55,298.2,34.02,1.0,5.23
2023,7,1,12,296.1,310.8,38.49,1.15,6.02
2023,7,1,13,289.45,287.65,36.73,1.02,5.2
2023,7,1,14,236.95,235.83,29.03,0.67,3.35
2023,7,1,15,161.12,160.88,18.38,0.3,1.5
2023,7,1,16,71.92,72.08,7.52,0.05,0.27
2023,7,1,17,5.58,5.6,0.68,0.0,0.02
2023,7,1,18,0.0,0.0,0.0,0.0,0.0
2023,7,1,19,0.0,0.0,0.0,0.0,0.0
2023,7,1,20,0.0,0.0,0.0,0.0,0.0
2023,7,1,21,0.0,0.0,0.0,0.0,0.0
2023,7,1,22,0.0,0.0,0.0,0.0,0.0
2023,7,1,23,0.0,0.0,0.0,0.0,0.0
2023,7,2,0,0.0,0.0,0.0,0.0,0.0
2023,7,2,1,0.0,0.0,0.0,0.0,0.0
2023,7,2,2,0.0,0.0,0.0,0.0,0.0
2023,7,2,3,0.0,0.0,0.0,0.0,0.0
2023,7,2,4,0.0,0.0,0.0,0.0,0.0
2023,7,2,5,0.0,0.0,0.0,0.0,0.0
2023,7,2,6,0.0,0.0,0.0,0.0,0.0
2023,7,2,7,28.77,33.05,3.36,0.02,0.08
2023,7,2,8,105.3,118.58,12.23,0.16,0.8
2023,7,2,9,188.88,205.48,23.24,0.48,2.35
2023,7,2,10,265.05,268.75,33.45,0.86,4.38
2023,7,2,11,304.4,305.12,39.18,1.13,5.88
2023,7,2,12,310.58,314.83,40.4,1.2,6.3
2023,7,2,13,293.8,292.12,37.52,1.03,5.25
2023,7,2,14,242.77,241.55,29.95,0.69,3.42
2023,7,2,15,167.67,167.23,19.19,0.31,1.55
2023,7,2,16,77.3,77.45,7.91,0.05,0.3
2023,7,2,17,6.1,6.1,0.72,0.0,0.02
2023,7,2,18,0.0,0.0,0.0,0.0,0.0
2023,7,2,19,0.0,0.0,0.0,0.0,0.0
2023,7,2,20,0.0,0.0,0.0,0.0,0.0
2023,7,2,21,0.0,0.0,0.0,0.0,0.0
2023,7,2,22,0.0,0.0,0.0,0.0,0.0
2023,7,2,23,0.0,0.0,0.0,0.0,0.0
2023,7,3,0,0.0,0.0,0.0,0.0,0.0
2023,7,3,1,0.0,0.0,0.0,0.0,0.0
2023,7,3,2,0.0,0.0,0.0,0.0,0.0
2023,7,3,3,0.0,0.0,0.0,0.0,0.0
2023,7,3,4,0.0,0.0,0.0,0.0,0.0
2023,7,3,5,0.0,0.0,0.0,0.0,0.0
2023,7,3,6,0.0,0.0,0.0,0.0,0.0
2023,7,3,7,34.62,35.9,3.6,0.02,0.05
2023,7,3,8,126.25,126.08,13.66,0.16,0.77
2023,7,3,9,209.95,208.98,25.12,0.47,2.33
2023,7,3,10,273.05,271.6,34.35,0.84,4.17
2023,7,3,11,309.33,307.8,39.82,1.09,5.58
2023,7,3,12,316.3,317.25,41.1,1.16,5.95
2023,7,3,13,291.62,294.45,37.43,0.98,4.98
2023,7,3,14,239.67,244.02,29.8,0.66,3.25
2023,7,3,15,166.42,169.9,19.19,0.3,1.45
2023,7,3,16,78.12,79.98,7.98,0.05,0.27
2023,7,3,17,6.4,6.48,0.74,0.0,0.02
2023,7,3,18,0.0,0.0,0.0,0.0,0.0
2023,7,3,19,0.0,0.0,0.0,0.0,0.0
2023,7,3,20,0.0,0.0,0.0,0.0,0.0
2023,7,3,21,0.0,0.0,0.0,0.0,0.0
2023,7,3,22,0.0,0.0,0.0,0.0,0.0
2023,7,3,23,0.0,0.0,0.0,0.0,0.0
2023,7,4,0,0.0,0.0,0.0,0.0,0.0
2023,7,4,1,0.0,0.0,0.0,0.0,0.0
2023,7,4,2,0.0,0.0,0.0,0.0,0.0
2023,7,4,3,0.0,0.0,0.0,0.0,0.0
2023,7,4,4,0.0,0.0,0.0,0.0,0.0
2023,7,4,5,0.0,0.0,0.0,0.0,0.0
2023,7,4,6,0.0,0.0,0.0,0.0,0.0
2023,7,4,7,35.05,35.5,3.63,0.02,0.08
2023,7,4,8,120.52,121.08,13.21,0.18,0.9
2023,7,4,9,205.5,204.8,24.55,0.52,2.58
2023,7,4,10,270.92,269.25,33.97,0.91,4.67
2023,7,4,11,308.2,306.17,39.57,1.2,6.25
2023,7,4,12,320.2,317.77,41.52,1.28,6.75
2023,7,4,13,297.42,295.25,38.05,1.1,5.7
2023,7,4,14,246.4,244.92,30.45,0.74,3.73
2023,7,4,15,171.3,170.73,19.61,0.34,1.7
2023,7,4,16,80.55,80.62,8.16,0.07,0.35
2023,7,4,17,6.7,6.73,0.77,0.0,0.02
2023,7,4,18,0.0,0.0,0.0,0.0,0.0
2023,7,4,19,0.0,0.0,0.0,0.0,0.0
2023,7,4,20,0.0,0.0,0.0,0.0,0.0
2023,7,4,21,0.0,0.0,0.0,0.0,0.0
2023,7,4,22,0.0,0.0,0.0,0.0,0.0
2023,7,4,23,0.0,0.0,0.0,0.0,0.0
2023,7,5,0,0.0,0.0,0.0,0.0,0.0
2023,7,5,1,0.0,0.0,0.0,0.0,0.0
2023,7,5,2,0.0,0.0,0.0,0.0,0.0
2023,7,5,3,0.0,0.0,0.0,0.0,0.0
2023,7,5,4,0.0,0.0,0.0,0.0,0.0
2023,7,5,5,0.0,0.0,0.0,0.0,0.0
2023,7,5,6,0.0,0.0,0.0,0.0,0.0
2023,7,5,7,34.55,34.75,3.59,0.02,0.08
2023,7,5,8,119.08,123.1,13.07,0.18,0.88
2023,7,5,9,203.73,205.38,24.33,0.52,2.55
2023,7,5,10,268.85,267.73,33.62,0.9,4.6
2023,7,5,11,305.95,303.95,39.12,1.17,6.12
2023,7,5,12,320.17,317.77,41.49,1.28,6.73
2023,7,5,13,297.4,295.25,38.02,1.09,5.67
2023,7,5,14,246.4,244.95,30.44,0.73,3.7
2023,7,5,15,171.3,170.88,19.62,0.34,1.7
2023,7,5,16,80.5,80.77,8.19,0.07,0.35
2023,7,5,17,6.8,6.83,0.79,0.0,0.02
2023,7,5,18,0.0,0.0,0.0,0.0,0.0
2023,7,5,19,0.0,0.0,0.0,0.0,0.0
2023,7,5,20,0.0,0.0,0.0,0.0,0.0
2023,7,5,21,0.0,0.0,0.0,0.0,0.0
2023,7,5,22,0.0,0.0,0.0,0.0,0.0
2023,7,5,23,0.0,0.0,0.0,0.0,0.0
2023,7,6,0,0.0,0.0,0.0,0.0,0.0
2023,7,6,1,0.0,0.0,0.0,0.0,0.0
2023,7,6,2,0.0,0.0,0.0,0.0,0.0
2023,7,6,3,0.0,0.0,0.0,0.0,0.0
2023,7,6,4,0.0,0.0,0.0,0.0,0.0
2023,7,6,5,0.0,0.0,0.0,0.0,0.0
2023,7,6,6,0.0,0.0,0.0,0.0,0.0
2023,7,6,7,34.15,34.65,3.57,0.02,0.08
2023,7,6,8,121.5,122.35,13.24,0.17,0.88
2023,7,6,9,205.9,205.17,24.54,0.51,2.52
2023,7,6,10,269.7,268.05,33.73,0.9,4.55
2023,7,6,11,306.45,304.7,39.23,1.16,6.08
2023,7,6,12,318.52,316.5,41.2,1.26,6.6
2023,7,6,13,295.88,294.15,37.77,1.08,5.58
2023,7,6,14,245.05,243.67,30.21,0.73,3.62
2023,7,6,15,170.25,169.7,19.49,0.34,1.67
2023,7,6,16,79.85,79.95,8.16,0.07,0.35
2023,7,6,17,6.88,6.88,0.8,0.0,0.02
2023,7,6,18,0.0,0.0,0.0,0.0,0.0
2023,7,6,19,0.0,0.0,0.0,0.0,0.0
2023,7,6,20,0.0,0.0,0.0,0.0,0.0
2023,7,6,21,0.0,0.0,0.0,0.0,0.0
2023,7,6,22,0.0,0.0,0.0,0.0,0.0
2023,7,6,23,0.0,0.0,0.0,0.0,0.0
2023,7,7,0,0.0,0.0,0.0,0.0,0.0
2023,7,7,1,0.0,0.0,0.0,0.0,0.0
2023,7,7,2,0.0,0.0,0.0,0.0,0.0
2023,7,7,3,0.0,0.0,0.0,0.0,0.0
2023,7,7,4,0.0,0.0,0.0,0.0,0.0
2023,7,7,5,0.0,0.0,0.0,0.0,0.0
2023,7,7,6,0.0,0.0,0.0,0.0,0.0
2023,7,7,7,34.98,35.15,3.62,0.02,0.08
2023,7,7,8,122.27,123.98,13.34,0.18,0.9
2023,7,7,9,203.7,206.67,24.48,0.52,2.6
2023,7,7,10,270.92,269.55,33.95,0.92,4.7
2023,7,7,11,297.67,306.23,38.47,1.18,6.35
2023,7,7,12,313.45,317.48,40.65,1.27,6.88
2023,7,7,13,291.42,295.33,37.39,1.09,5.7
2023,7,7,14,246.02,245.15,30.38,0.74,3.75
2023,7,7,15,171.5,171.0,19.66,0.35,1.75
2023,7,7,16,75.1,81.0,8.04,0.07,0.35
2023,7,7,17,6.95,7.1,0.81,0.0,0.02
2023,7,7,18,0.0,0.0,0.0,0.0,0.0
2023,7,7,19,0.0,0.0,0.0,0.0,0.0
2023,7,7,20,0.0,0.0,0.0,0.0,0.0
2023,7,7,21,0.0,0.0,0.0,0.0,0.0
2023,7,7,22,0.0,0.0,0.0,0.0,0.0
2023,7,7,23,0.0,0.0,0.0,0.0,0.0
2023,7,8,0,0.0,0.0,0.0,0.0,0.0
2023,7,8,1,0.0,0.0,0.0,0.0,0.0
2023,7,8,2,0.0,0.0,0.0,0.0,0.0
2023,7,8,3,0.0,0.0,0.0,0.0,0.0
2023,7,8,4,0.0,0.0,0.0,0.0,0.0
2023,7,8,5,0.0,0.0,0.0,0.0,0.0
2023,7,8,6,0.0,0.0,0.0,0.0,0.0
2023,7,8,7,29.5,33.95,3.43,0.02,0.08
2023,7,8,8,110.77,121.0,12.55,0.18,0.9
2023,7,8,9,177.52,202.85,22.16,0.49,2.48
2023,7,8,10,253.77,265.25,32.2,0.89,4.7
2023,7,8,11,292.1,301.42,37.45,1.14,6.12
2023,7,8,12,297.85,314.3,38.8,1.22,6.6
2023,7,8,13,286.45,291.58,36.62,1.08,5.65
2023,7,8,14,232.75,240.58,28.81,0.72,3.62
2023,7,8,15,157.98,165.88,18.37,0.34,1.67
2023,7,8,16,72.5,76.52,7.85,0.07,0.35
2023,7,8,17,5.9,6.73,0.75,0.0,0.02
2023,7,8,18,0.0,0.0,0.0,0.0,0.0
2023,7,8,19,0.0,0.0,0.0,0.0,0.0
2023,7,8,20,0.0,0.0,0.0,0.0,0.0
2023,7,8,21,0.0,0.0,0.0,0.0,0.0
2023,7,8,22,0.0,0.0,0.0,0.0,0.0
2023,7,8,23,0.0,0.0,0.0,0.0,0.0
2023,7,9,0,0.0,0.0,0.0,0.0,0.0
2023,7,9,1,0.0,0.0,0.0,0.0,0.0
2023,7,9,2,0.0,0.0,0.0,0.0,0.0
2023,7,9,3,0.0,0.0,0.0,0.0,0.0
2023,7,9,4,0.0,0.0,0.0,0.0,0.0
2023,7,9,5,0.0,0.0,0.0,0.0,0.0
2023,7,9,6,0.0,0.0,0.0,0.0,0.0
2023,7,9,7,14.2,31.45,1.84,0.01,0.05
2023,7,9,8,49.0,115.7,6.56,0.09,0.5
2023,7,9,9,98.58,197.77,13.54,0.31,1.6
2023,7,9,10,110.75,260.23,15.82,0.47,2.52
2023,7,9,11,118.2,296.25,17.24,0.57,3.12
2023,7,9,12,114.17,311.7,17.06,0.57,3.17
2023,7,9,13,95.5,288.08,14.31,0.46,2.5
2023,7,9,14,73.88,234.88,11.02,0.3,1.58
2023,7,9,15,47.95,161.12,7.1,0.15,0.75
2023,7,9,16,19.9,73.38,2.91,0.03,0.15
2023,7,9,17,5.38,6.62,0.73,0.0,0.02
2023,7,9,18,0.0,0.0,0.0,0.0,0.0
2023,7,9,19,0.0,0.0,0.0,0.0,0.0
2023,7,9,20,0.0,0.0,0.0,0.0,0.0
2023,7,9,21,0.0,0.0,0.0,0.0,0.0
2023,7,9,22,0.0,0.0,0.0,0.0,0.0
2023,7,9,23,0.0,0.0,0.0,0.0,0.0
2023,7,10,0,0.0,0.0,0.0,0.0,0.0
2023,7,10,1,0.0,0.0,0.0,0.0,0.0
2023,7,10,2,0.0,0.0,0.0,0.0,0.0
2023,7,10,3,0.0,0.0,0.0,0.0,0.0
2023,7,10,4,0.0,0.0,0.0,0.0,0.0
2023,7,10,5,0.0,0.0,0.0,0.0,0.0
2023,7,10,6,0.0,0.0,0.0,0.0,0.0
2023,7,10,7,18.3,27.0,2.28,0.01,0.05
2023,7,10,8,63.23,102.7,8.09,0.11,0.52
2023,7,10,9,126.67,182.52,16.51,0.34,1.73
2023,7,10,10,180.38,246.23,23.7,0.62,3.27
2023,7,10,11,241.65,284.23,31.07,0.9,4.92
2023,7,10,12,241.88,306.52,32.48,0.97,5.3
2023,7,10,13,200.05,283.67,27.16,0.77,4.2
2023,7,10,14,149.67,232.33,20.11,0.49,2.55
2023,7,10,15,93.27,159.98,12.68,0.23,1.15
2023,7,10,16,39.17,74.02,5.34,0.05,0.23
2023,7,10,17,4.85,6.75,0.65,0.0,0.02
2023,7,10,18,0.0,0.0,0.0,0.0,0.0
2023,7,10,19,0.0,0.0,0.0,0.0,0.0
2023,7,10,20,0.0,0.0,0.0,0.0,0.0
2023,7,10,21,0.0,0.0,0.0,0.0,0.0
2023,7,10,22,0.0,0.0,0.0,0.0,0.0
2023,7,10,23,0.0,0.0,0.0,0.0,0.0
2023,7,11,0,0.0,0.0,0.0,0.0,0.0
2023,7,11,1,0.0,0.0,0.0,0.0,0.0
2023,7,11,2,0.0,0.0,0.0,0.0,0.0
2023,7,11,3,0.0,0.0,0.0,0.0,0.0
2023,7,11,4,0.0,0.0,0.0,0.0,0.0
2023,7,11,5,0.0,0.0,0.0,0.0,0.0
2023,7,11,6,0.0,0.0,0.0,0.0,0.0
2023,7,11,7,27.1,30.45,3.28,0.02,0.08
2023,7,11,8,105.02,114.05,11.65,0.14,0.7
2023,7,11,9,186.98,196.33,22.18,0.43,2.1
2023,7,11,10,244.0,259.65,30.52,0.76,3.85
2023,7,11,11,287.6,296.85,36.51,1.02,5.25
2023,7,11,12,309.77,313.38,39.9,1.15,5.92
2023,7,11,13,286.65,290.98,36.45,0.98,5.0
2023,7,11,14,228.85,240.42,28.25,0.64,3.17
2023,7,11,15,151.65,166.27,17.73,0.29,1.42
2023,7,11,16,67.6,77.73,7.26,0.05,0.27
2023,7,11,17,6.6,7.15,0.81,0.0,0.02
2023,7,11,18,0.0,0.0,0.0,0.0,0.0
2023,7,11,19,0.0,0.0,0.0,0.0,0.0
2023,7,11,20,0.0,0.0,0.0,0.0,0.0
2023,7,11,21,0.0,0.0,0.0,0.0,0.0
2023,7,11,22,0.0,0.0,0.0,0.0,0.0
2023,7,11,23,0.0,0.0,0.0,0.0,0.0
2023,7,12,0,0.0,0.0,0.0,0.0,0.0
2023,7,12,1,0.0,0.0,0.0,0.0,0.0
2023,7,12,2,0.0,0.0,0.0,0.0,0.0
2023,7,12,3,0.0,0.0,0.0,0.0,0.0
2023,7,12,4,0.0,0.0,0.0,0.0,0.0
2023,7,12,5,0.0,0.0,0.0,0.0,0.0
2023,7,12,6,0.0,0.0,0.0,0.0,0.0
2023,7,12,7,32.25,32.65,3.51,0.02,0.08
2023,7,12,8,110.6,119.58,12.24,0.16,0.77
2023,7,12,9,183.67,202.45,22.12,0.45,2.23
2023,7,12,10,251.48,265.65,31.73,0.83,4.23
2023,7,12,11,281.42,302.67,36.42,1.07,5.62
2023,7,12,12,291.15,317.67,38.25,1.16,6.23
2023,7,12,13,245.52,294.8,32.61,0.94,5.0
2023,7,12,14,177.52,243.73,23.51,0.59,3.05
2023,7,12,15,120.65,169.17,15.4,0.28,1.4
2023,7,12,16,64.12,80.08,7.54,0.07,0.35
2023,7,12,17,7.4,7.6,0.91,0.01,0.02
2023,7,12,18,0.0,0.0,0.0,0.0,0.0
2023,7,12,19,0.0,0.0,0.0,0.0,0.0
2023,7,12,20,0.0,0.0,0.0,0.0,0.0
2023,7,12,21,0.0,0.0,0.0,0.0,0.0
2023,7,12,22,0.0,0.0,0.0,0.0,0.0
2023,7,12,23,0.0,0.0,0.0,0.0,0.0
2023,7,13,0,0.0,0.0,0.0,0.0,0.0
2023,7,13,1,0.0,0.0,0.0,0.0,0.0
2023,7,13,2,0.0,0.0,0.0,0.0,0.0
2023,7,13,3,0.0,0.0,0.0,0.0,0.0
2023,7,13,4,0.0,0.0,0.0,0.0,0.0
2023,7,13,5,0.0,0.0,0.0,0.0,0.0
2023,7,13,6,0.0,0.0,0.0,0.0,0.0
2023,7,13,7,32.1,32.33,3.52,0.02,0.08
2023,7,13,8,115.17,117.62,12.67,0.17,0.85
2023,7,13,9,197.08,200.73,23.47,0.49,2.45
2023,7,13,10,258.5,264.4,32.27,0.87,4.45
2023,7,13,11,294.7,301.55,37.6,1.12,5.95
2023,7,13,12,319.42,320.48,41.45,1.28,6.8
2023,7,13,13,291.5,299.2,37.71,1.1,5.8
2023,7,13,14,236.08,249.9,29.79,0.74,3.83
2023,7,13,15,164.15,176.58,19.56,0.36,1.8
2023,7,13,16,69.83,86.45,8.11,0.08,0.4
2023,7,13,17,4.98,8.55,0.69,0.0,0.02
2023,7,13,18,0.0,0.0,0.0,0.0,0.0
2023,7,13,19,0.0,0.0,0.0,0.0,0.0
2023,7,13,20,0.0,0.0,0.0,0.0,0.0
2023,7,13,21,0.0,0.0,0.0,0.0,0.0
2023,7,13,22,0.0,0.0,0.0,0.0,0.0
2023,7,13,23,0.0,0.0,0.0,0.0,0.0
2023,7,14,0,0.0,0.0,0.0,0.0,0.0
2023,7,14,1,0.0,0.0,0.0,0.0,0.0
2023,7,14,2,0.0,0.0,0.0,0.0,0.0
2023,7,14,3,0.0,0.0,0.0,0.0,0.0
2023,7,14,4,0.0,0.0,0.0,0.0,0.0
2023,7,14,5,0.0,0.0,0.0,0.0,0.0
2023,7,14,6,0.0,0.0,0.0,0.0,0.0
2023,7,14,7,35.77,36.3,3.75,0.02,0.08
2023,7,14,8,126.23,126.88,13.8,0.19,0.92
2023,7,14,9,212.23,211.42,25.5,0.54,2.65
2023,7,14,10,277.62,276.17,34.99,0.95,4.83
2023,7,14,11,316.33,314.15,40.8,1.23,6.45
2023,7,14,12,326.15,323.83,42.34,1.31,6.9
2023,7,14,13,304.1,302.12,39.01,1.13,5.88
2023,7,14,14,242.3,252.45,30.43,0.76,3.9
2023,7,14,15,173.0,178.62,20.27,0.37,1.83
2023,7,14,16,86.62,87.98,8.93,0.08,0.4
2023,7,14,17,8.88,8.92,0.99,0.01,0.02
2023,7,14,18,0.0,0.0,0.0,0.0,0.0
2023,7,14,19,0.0,0.0,0.0,0.0,0.0
2023,7,14,20,0.0,0.0,0.0,0.0,0.0
2023,7,14,21,0.0,0.0,0.0,0.0,0.0
2023,7,14,22,0.0,0.0,0.0,0.0,0.0
2023,7,14,23,0.0,0.0,0.0,0.0,0.0
2023,7,15,0,0.0,0.0,0.0,0.0,0.0
2023,7,15,1,0.0,0.0,0.0,0.0,0.0
2023,7,15,2,0.0,0.0,0.0,0.0,0.0
2023,7,15,3,0.0,0.0,0.0,0.0,0.0
2023,7,15,4,0.0,0.0,0.0,0.0,0.0
2023,7,15,5,0.0,0.0,0.0,0.0,0.0
2023,7,15,6,0.0,0.0,0.0,0.0,0.0
2023,7,15,7,37.08,37.4,3.82,0.02,0.08
2023,7,15,8,126.6,127.23,13.84,0.17,0.88
2023,7,15,9,184.43,208.23,22.65,0.49,-999.0
2023,7,15,10,276.48,275.05,34.77,0.9,4.55
2023,7,15,11,314.38,312.27,40.43,1.17,6.08
2023,7,15,12,329.23,326.6,42.89,1.28,6.67
2023,7,15,13,306.65,304.38,39.43,1.11,5.67
2023,7,15,14,255.6,253.98,31.78,0.75,3.75
2023,7,15,15,180.02,179.42,20.82,0.35,1.75
2023,7,15,16,88.15,88.25,9.02,0.08,0.38
2023,7,15,17,9.02,9.02,1.02,0.01,0.02
2023,7,15,18,0.0,0.0,0.0,0.0,0.0
2023,7,15,19,0.0,0.0,0.0,0.0,0.0
2023,7,15,20,0.0,0.0,0.0,0.0,0.0
2023,7,15,21,0.0,0.0,0.0,0.0,0.0
2023,7,15,22,0.0,0.0,0.0,0.0,0.0
2023,7,15,23,0.0,0.0,0.0,0.0,0.0
2023,7,16,0,0.0,0.0,0.0,0.0,0.0
2023,7,16,1,0.0,0.0,0.0,0.0,0.0
2023,7,16,2,0.0,0.0,0.0,0.0,0.0
2023,7,16,3,0.0,0.0,0.0,0.0,0.0
2023,7,16,4,0.0,0.0,0.0,0.0,0.0
2023,7,16,5,0.0,0.0,0.0,0.0,0.0
2023,7,16,6,0.0,0.0,0.0,0.0,0.0
2023,7,16,7,27.27,36.5,3.24,0.02,0.08
2023,7,16,8,101.75,125.12,12.29,0.17,0.88
2023,7,16,9,176.42,208.23,22.0,0.48,2.4
2023,7,16,10,243.9,271.4,31.34,0.86,4.58
2023,7,16,11,244.58,308.35,32.49,1.02,5.7
2023,7,16,12,207.7,314.77,28.38,0.91,5.12
2023,7,16,13,201.48,292.42,27.45,0.84,4.65
2023,7,16,14,155.6,241.9,20.82,0.54,2.88
2023,7,16,15,109.88,167.75,14.34,0.28,1.42
2023,7,16,16,46.92,79.15,5.98,0.06,0.3
2023,7,16,17,6.45,8.05,0.86,0.01,0.02
2023,7,16,18,0.0,0.0,0.0,0.0,0.0
2023,7,16,19,0.0,0.0,0.0,0.0,0.0
2023,7,16,20,0.0,0.0,0.0,0.0,0.0
2023,7,16,21,0.0,0.0,0.0,0.0,0.0
2023,7,16,22,0.0,0.0,0.0,0.0,0.0
2023,7,16,23,0.0,0.0,0.0,0.0,0.0
2023,7,17,0,0.0,0.0,0.0,0.0,0.0
2023,7,17,1,0.0,0.0,0.0,0.0,0.0
2023,7,17,2,0.0,0.0,0.0,0.0,0.0
2023,7,17,3,0.0,0.0,0.0,0.0,0.0
2023,7,17,4,0.0,0.0,0.0,0.0,0.0
2023,7,17,5,0.0,0.0,0.0,0.0,0.0
2023,7,17,6,0.0,0.0,0.0,0.0,0.0
2023,7,17,7,22.1,32.45,2.75,0.02,0.08
2023,7,17,8,73.62,116.75,9.23,0.13,0.67
2023,7,17,9,132.8,199.2,17.55,0.4,2.0
2023,7,17,10,207.75,262.5,27.25,0.76,4.12
2023,7,17,11,235.48,299.52,31.12,0.95,5.25
2023,7,17,12,253.23,316.25,33.7,1.05,5.73
2023,7,17,13,227.77,292.73,30.23,0.9,4.9
2023,7,17,14,182.35,241.05,23.75,0.61,3.17
2023,7,17,15,111.08,165.62,14.5,0.28,1.42
2023,7,17,16,51.38,76.88,6.46,0.06,0.33
2023,7,17,17,5.05,7.88,0.71,0.0,0.02
2023,7,17,18,0.0,0.0,0.0,0.0,0.0
2023,7,17,19,0.0,0.0,0.0,0.0,0.0
2023,7,17,20,0.0,0.0,0.0,0.0,0.0
2023,7,17,21,0.0,0.0,0.0,0.0,0.0
2023,7,17,22,0.0,0.0,0.0,0.0,0.0
2023,7,17,23,0.0,0.0,0.0,0.0,0.0
2023,7,18,0,0.0,0.0,0.0,0.0,0.0
2023,7,18,1,0.0,0.0,0.0,0.0,0.0
2023,7,18,2,0.0,0.0,0.0,0.0,0.0
2023,7,18,3,0.0,0.0,0.0,0.0,0.0
2023,7,18,4,0.0,0.0,0.0,0.0,0.0
2023,7,18,5,0.0,0.0,0.0,0.0,0.0
2023,7,18,6,0.0,0.0,0.0,0.0,0.0
2023,7,18,7,27.7,32.9,3.32,0.02,0.08
2023,7,18,8,101.48,117.08,11.61,0.16,0.83
2023,7,18,9,193.12,199.2,23.02,0.49,2.48
2023,7,18,10,252.25,261.95,31.4,0.85,4.42
2023,7,18,11,292.48,298.67,36.99,1.12,5.95
2023,7,18,12,301.77,313.17,38.8,1.21,6.5
2023,7,18,13,276.0,289.9,35.09,1.03,5.48
2023,7,18,14,206.45,239.27,26.2,0.68,3.55
2023,7,18,15,136.0,165.08,16.82,0.33,1.65
2023,7,18,16,61.42,77.23,7.47,0.08,0.4
2023,7,18,17,7.35,8.2,0.95,0.01,0.02
2023,7,18,18,0.0,0.0,0.0,0.0,0.0
2023,7,18,19,0.0,0.0,0.0,0.0,0.0
2023,7,18,20,0.0,0.0,0.0,0.0,0.0
2023,7,18,21,0.0,0.0,0.0,0.0,0.0
2023,7,18,22,0.0,0.0,0.0,0.0,0.0
2023,7,18,23,0.0,0.0,0.0,0.0,0.0
2023,7,19,0,0.0,0.0,0.0,0.0,0.0
2023,7,19,1,0.0,0.0,0.0,0.0,0.0
2023,7,19,2,0.0,0.0,0.0,0.0,0.0
2023,7,19,3,0.0,0.0,0.0,0.0,0.0
2023,7,19,4,0.0,0.0,0.0,0.0,0.0
2023,7,19,5,0.0,0.0,0.0,0.0,0.0
2023,7,19,6,0.0,0.0,0.0,0.0,0.0
2023,7,19,7,25.4,33.23,3.09,0.02,0.08
2023,7,19,8,88.12,117.27,10.73,0.16,0.85
2023,7,19,9,156.25,200.2,19.83,0.46,2.35
2023,7,19,10,226.02,264.1,28.92,0.82,4.4
2023,7,19,11,278.02,301.65,35.75,1.12,6.17
2023,7,19,12,275.98,317.48,36.41,1.2,6.75
2023,7,19,13,257.3,294.1,33.16,1.01,5.45
2023,7,19,14,209.62,241.92,26.41,0.69,3.55
2023,7,19,15,142.77,163.77,17.1,0.34,1.67
2023,7,19,16,63.67,76.42,7.52,0.08,0.4
2023,7,19,17,8.05,8.38,1.02,0.01,0.02
2023,7,19,18,0.0,0.0,0.0,0.0,0.0
2023,7,19,19,0.0,0.0,0.0,0.0,0.0
2023,7,19,20,0.0,0.0,0.0,0.0,0.0
2023,7,19,21,0.0,0.0,0.0,0.0,0.0
2023,7,19,22,0.0,0.0,0.0,0.0,0.0
2023,7,19,23,0.0,0.0,0.0,0.0,0.0
2023,7,20,0,0.0,0.0,0.0,0.0,0.0
2023,7,20,1,0.0,0.0,0.0,0.0,0.0
2023,7,20,2,0.0,0.0,0.0,0.0,0.0
2023,7,20,3,0.0,0.0,0.0,0.0,0.0
2023,7,20,4,0.0,0.0,0.0,0.0,0.0
2023,7,20,5,0.0,0.0,0.0,0.0,0.0
2023,7,20,6,0.0,0.0,0.0,0.0,0.0
2023,7,20,7,29.05,34.8,3.36,0.02,0.08
2023,7,20,8,95.75,120.25,11.42,0.17,0.88
2023,7,20,9,168.2,204.52,21.36,0.5,2.52
